LGROUP,MGROUP,SGROUP,DGROUP,LGROUP_NAME,MGROUP_NAME,SGROUP_NAME,DGROUP_NAME,LMSD_CODE
60,02,11,04,"유아동/교육","출산/육아/유아동패션","여아 아동의류","상하복/트레이닝복",60021104
60,02,11,05,"유아동/교육","출산/육아/유아동패션","여아 아동의류","원피스/스커트",60021105
60,02,11,06,"유아동/교육","출산/육아/유아동패션","여아 아동의류","자켓/점퍼/코트",60021106
60,02,11,07,"유아동/교육","출산/육아/유아동패션","여아 아동의류","티셔츠/남방/블라우스",60021107
60,02,12,01,"유아동/교육","출산/육아/유아동패션","여아 주니어의류","내의/잠옷",60021201
60,02,12,02,"유아동/교육","출산/육아/유아동패션","여아 주니어의류","니트/스웨터/가디건",60021202
60,02,12,03,"유아동/교육","출산/육아/유아동패션","여아 주니어의류","바지",60021203
60,02,12,04,"유아동/교육","출산/육아/유아동패션","여아 주니어의류","상하복/트레이닝복",60021204
60,02,12,05,"유아동/교육","출산/육아/유아동패션","여아 주니어의류","원피스/스커트",60021205
60,02,12,06,"유아동/교육","출산/육아/유아동패션","여아 주니어의류","자켓/점퍼/코트",60021206
60,02,12,07,"유아동/교육","출산/육아/유아동패션","여아 주니어의류","티셔츠/남방/블라우스",60021207
60,02,13,01,"유아동/교육","출산/육아/유아동패션","유모차","디럭스형",60021301
60,02,13,02,"유아동/교육","출산/육아/유아동패션","유모차","쌍둥이용",60021302
60,02,13,03,"유아동/교육","출산/육아/유아동패션","유모차","쏘서/바운서/보행기",60021303
60,02,13,04,"유아동/교육","출산/육아/유아동패션","유모차","유모차 액세서리",60021304
60,02,13,05,"유아동/교육","출산/육아/유아동패션","유모차","유모차/카시트 SET",60021305
60,02,13,06,"유아동/교육","출산/육아/유아동패션","유모차","절충형",60021306
60,02,13,07,"유아동/교육","출산/육아/유아동패션","유모차","휴대용",60021307
60,02,14,01,"유아동/교육","출산/육아/유아동패션","유아 의류","니트/스웨터",60021401
60,02,14,02,"유아동/교육","출산/육아/유아동패션","유아 의류","레깅스/타이즈",60021402
60,02,14,03,"유아동/교육","출산/육아/유아동패션","유아 의류","바지",60021403
60,02,14,04,"유아동/교육","출산/육아/유아동패션","유아 의류","블라우스/남방/가디건",60021404
60,02,14,05,"유아동/교육","출산/육아/유아동패션","유아 의류","상하복/의류세트",60021405
60,02,14,06,"유아동/교육","출산/육아/유아동패션","유아 의류","스커트/원피스",60021406
60,02,14,07,"유아동/교육","출산/육아/유아동패션","유아 의류","자켓/점퍼/코트",60021407
60,02,14,08,"유아동/교육","출산/육아/유아동패션","유아 의류","티셔츠",60021408
60,02,15,01,"유아동/교육","출산/육아/유아동패션","유아동내의/속옷/잠옷","런닝",60021501
60,02,15,02,"유아동/교육","출산/육아/유아동패션","유아동내의/속옷/잠옷","런닝/팬티세트",60021502
60,02,15,03,"유아동/교육","출산/육아/유아동패션","유아동내의/속옷/잠옷","실내복/내의",60021503
60,02,15,04,"유아동/교육","출산/육아/유아동패션","유아동내의/속옷/잠옷","잠옷/수면조끼",60021504
60,02,15,05,"유아동/교육","출산/육아/유아동패션","유아동내의/속옷/잠옷","주니어 속옷",60021505
60,02,15,06,"유아동/교육","출산/육아/유아동패션","유아동내의/속옷/잠옷","팬티",60021506
60,02,16,01,"유아동/교육","출산/육아/유아동패션","유아동신발/가방/잡화","구두/단화",60021601
60,02,16,02,"유아동/교육","출산/육아/유아동패션","유아동신발/가방/잡화","모자/헤어액세서리",60021602
60,02,16,03,"유아동/교육","출산/육아/유아동패션","유아동신발/가방/잡화","목도리/머플러/장갑/귀마개",60021603
60,02,16,04,"유아동/교육","출산/육아/유아동패션","유아동신발/가방/잡화","보조가방",60021604
60,02,16,05,"유아동/교육","출산/육아/유아동패션","유아동신발/가방/잡화","보행기신발/신생아슈즈",60021605
60,02,16,06,"유아동/교육","출산/육아/유아동패션","유아동신발/가방/잡화","부츠/장화/방한화",60021606
60,02,16,07,"유아동/교육","출산/육아/유아동패션","유아동신발/가방/잡화","샌들/아쿠아슈즈/슬리퍼",60021607
60,02,16,08,"유아동/교육","출산/육아/유아동패션","유아동신발/가방/잡화","앞치마/패션소품",60021608
60,02,16,09,"유아동/교육","출산/육아/유아동패션","유아동신발/가방/잡화","양말/타이즈/레깅스",60021609
60,02,16,10,"유아동/교육","출산/육아/유아동패션","유아동신발/가방/잡화","운동화/스니커즈",60021610
60,02,16,11,"유아동/교육","출산/육아/유아동패션","유아동신발/가방/잡화","책가방/배낭/주니어백팩",60021611
60,02,16,12,"유아동/교육","출산/육아/유아동패션","유아동신발/가방/잡화","책가방세트",60021612
60,02,16,13,"유아동/교육","출산/육아/유아동패션","유아동신발/가방/잡화","캐리어/바퀴달린가방",60021613
60,02,17,01,"유아동/교육","출산/육아/유아동패션","임부복/속옷/임부용품","기타 임부용품",60021701
60,02,17,02,"유아동/교육","출산/육아/유아동패션","임부복/속옷/임부용품","수유쿠션/방석/보호대",60021702
60,02,17,03,"유아동/교육","출산/육아/유아동패션","임부복/속옷/임부용품","임부복",60021703
60,02,17,04,"유아동/교육","출산/육아/유아동패션","임부복/속옷/임부용품","임부용내의",60021704
60,02,17,05,"유아동/교육","출산/육아/유아동패션","임부복/속옷/임부용품","임부용보정웨어",60021705
60,02,17,06,"유아동/교육","출산/육아/유아동패션","임부복/속옷/임부용품","임부용브라(수유브라)",60021706
60,02,17,07,"유아동/교육","출산/육아/유아동패션","임부복/속옷/임부용품","임부용스타킹",60021707
60,02,17,08,"유아동/교육","출산/육아/유아동패션","임부복/속옷/임부용품","임부용이지웨어",60021708
60,02,17,09,"유아동/교육","출산/육아/유아동패션","임부복/속옷/임부용품","임부속옷",60021709
60,02,18,01,"유아동/교육","출산/육아/유아동패션","출산/수유용품/유아침구","노리개",60021801
60,02,18,02,"유아동/교육","출산/육아/유아동패션","출산/수유용품/유아침구","모유팩",60021802
60,02,18,03,"유아동/교육","출산/육아/유아동패션","출산/수유용품/유아침구","범퍼침대/침구",60021803
60,02,18,04,"유아동/교육","출산/육아/유아동패션","출산/수유용품/유아침구","수유쿠션/패드/가리개",60021804
60,02,18,05,"유아동/교육","출산/육아/유아동패션","출산/수유용품/유아침구","유축기",60021805
60,02,18,06,"유아동/교육","출산/육아/유아동패션","출산/수유용품/유아침구","젖병/젖꼭지",60021806
60,02,18,07,"유아동/교육","출산/육아/유아동패션","출산/수유용품/유아침구","젖병소독기/건조대",60021807
60,02,18,08,"유아동/교육","출산/육아/유아동패션","출산/수유용품/유아침구","출산준비용품",60021808
60,02,19,01,"유아동/교육","출산/육아/유아동패션","카시트","신생아",60021901
60,02,19,02,"유아동/교육","출산/육아/유아동패션","카시트","아동용",60021902
60,02,19,03,"유아동/교육","출산/육아/유아동패션","카시트","유아용",60021903
60,02,19,04,"유아동/교육","출산/육아/유아동패션","카시트","전연령용",60021904
60,02,19,05,"유아동/교육","출산/육아/유아동패션","카시트","카시트용품",60021905
60,03,01,01,"유아동/교육","도서/교육","DVD/CD/비디오","DVD/CD/비디오",60030101
60,03,02,01,"유아동/교육","도서/교육","성인도서","기타",60030201
60,03,02,02,"유아동/교육","도서/교육","성인도서","일반도서",60030202
60,03,03,01,"유아동/교육","도서/교육","아동도서","기타",60030301
60,03,03,02,"유아동/교육","도서/교육","아동도서","동화책",60030302
60,03,03,03,"유아동/교육","도서/교육","아동도서","세계문학전집",60030303
60,03,03,04,"유아동/교육","도서/교육","아동도서","위인전",60030304
60,03,03,05,"유아동/교육","도서/교육","아동도서","학습지/교재",60030305
60,03,03,06,"유아동/교육","도서/교육","아동도서","헝겊책",60030306
60,03,04,01,"유아동/교육","도서/교육","온라인강의","온라인강의",60030401
60,03,05,01,"유아동/교육","도서/교육","외국어","DVD/CD/비디오",60030501
60,03,05,02,"유아동/교육","도서/교육","외국어","교재",60030502
60,03,05,03,"유아동/교육","도서/교육","외국어","기타",60030503
60,03,05,04,"유아동/교육","도서/교육","외국어","도서",60030504
60,03,05,05,"유아동/교육","도서/교육","외국어","온라인강의",60030505
60,03,06,01,"유아동/교육","도서/교육","파티용품","파티용품",60030601
60,04,01,01,"유아동/교육","문구/완구","기타","기타",60040101
60,04,02,01,"유아동/교육","문구/완구","문구/팬시류","기타",60040201
60,04,02,02,"유아동/교육","문구/완구","문구/팬시류","기타필기구",60040202
60,04,02,03,"유아동/교육","문구/완구","문구/팬시류","다이어리",60040203
60,04,02,04,"유아동/교육","문구/완구","문구/팬시류","레이저포인터",60040204
60,04,02,05,"유아동/교육","문구/완구","문구/팬시류","만년필",60040205
60,04,02,06,"유아동/교육","문구/완구","문구/팬시류","볼펜",60040206
60,04,02,07,"유아동/교육","문구/완구","문구/팬시류","사무용품",60040207
60,04,02,08,"유아동/교육","문구/완구","문구/팬시류","앨범",60040208
60,04,02,09,"유아동/교육","문구/완구","문구/팬시류","제도/설계용",60040209
60,04,02,10,"유아동/교육","문구/완구","문구/팬시류","지류",60040210
60,04,02,11,"유아동/교육","문구/완구","문구/팬시류","팬시용품",60040211
60,04,02,12,"유아동/교육","문구/완구","문구/팬시류","학용품세트",60040212
60,04,03,01,"유아동/교육","문구/완구","퍼즐류","퍼즐",60040301
70,01,01,01,"식품","비타민/건강/다이어트식품","건강식품","감마리놀렌산",70010101
70,01,01,02,"식품","비타민/건강/다이어트식품","건강식품","건강식품 혼합세트",70010102
70,01,01,03,"식품","비타민/건강/다이어트식품","건강식품","글루코사민",70010103
70,01,01,04,"식품","비타민/건강/다이어트식품","건강식품","기타 건강식품",70010104
70,01,01,05,"식품","비타민/건강/다이어트식품","건강식품","루테인",70010105
70,01,01,06,"식품","비타민/건강/다이어트식품","건강식품","수분보충제",70010106
70,01,01,07,"식품","비타민/건강/다이어트식품","건강식품","스피루리나",70010107
70,01,01,08,"식품","비타민/건강/다이어트식품","건강식품","쏘팔메토",70010108
70,01,01,09,"식품","비타민/건강/다이어트식품","건강식품","엽산",70010109
70,01,01,10,"식품","비타민/건강/다이어트식품","건강식품","오메가3",70010110
70,01,01,11,"식품","비타민/건강/다이어트식품","건강식품","유산균",70010111
70,01,01,12,"식품","비타민/건강/다이어트식품","건강식품","초유",70010112
70,01,01,13,"식품","비타민/건강/다이어트식품","건강식품","칼슘/철분",70010113
70,01,01,14,"식품","비타민/건강/다이어트식품","건강식품","코큐텐/코엔자임Q10",70010114
70,01,01,15,"식품","비타민/건강/다이어트식품","건강식품","콜라겐",70010115
70,01,01,16,"식품","비타민/건강/다이어트식품","건강식품","클로렐라",70010116
70,01,01,17,"식품","비타민/건강/다이어트식품","건강식품","키토산",70010117
70,01,02,01,"식품","비타민/건강/다이어트식품","건강즙/엑기스","백수오즙",70010201
70,01,02,02,"식품","비타민/건강/다이어트식품","건강즙/엑기스","배즙",70010202
70,01,02,03,"식품","비타민/건강/다이어트식품","건강즙/엑기스","양배추/브로컬리즙",70010203
70,01,02,04,"식품","비타민/건강/다이어트식품","건강즙/엑기스","사과즙",70010204
70,01,02,05,"식품","비타민/건강/다이어트식품","건강즙/엑기스","포도즙",70010205
70,01,02,06,"식품","비타민/건강/다이어트식품","건강즙/엑기스","매실즙",70010206
70,01,02,07,"식품","비타민/건강/다이어트식품","건강즙/엑기스","산수유즙",70010207
70,01,02,08,"식품","비타민/건강/다이어트식품","건강즙/엑기스","복분자즙",70010208
70,01,02,09,"식품","비타민/건강/다이어트식품","건강즙/엑기스","블루베리즙",70010209
70,01,02,10,"식품","비타민/건강/다이어트식품","건강즙/엑기스","석류즙",70010210
70,01,02,11,"식품","비타민/건강/다이어트식품","건강즙/엑기스","양파즙",70010211
70,01,02,12,"식품","비타민/건강/다이어트식품","건강즙/엑기스","호박즙",70010212
70,01,02,13,"식품","비타민/건강/다이어트식품","건강즙/엑기스","도라지즙",70010213
70,01,02,14,"식품","비타민/건강/다이어트식품","건강즙/엑기스","헛개나무즙",70010214
70,01,02,15,"식품","비타민/건강/다이어트식품","건강즙/엑기스","칡즙",70010215
70,01,02,16,"식품","비타민/건강/다이어트식품","건강즙/엑기스","가시오가피즙",70010216
70,01,02,17,"식품","비타민/건강/다이어트식품","건강즙/엑기스","녹용즙",70010217
70,01,02,18,"식품","비타민/건강/다이어트식품","건강즙/엑기스","흑염소즙",70010218
70,01,02,19,"식품","비타민/건강/다이어트식품","건강즙/엑기스","다슬기진액",70010219
70,01,02,20,"식품","비타민/건강/다이어트식품","건강즙/엑기스","쑥즙",70010220
70,01,02,21,"식품","비타민/건강/다이어트식품","건강즙/엑기스","민들레즙",70010221
70,01,02,22,"식품","비타민/건강/다이어트식품","건강즙/엑기스","마늘/흑마늘즙",70010222
70,01,02,23,"식품","비타민/건강/다이어트식품","건강즙/엑기스","숙취해소음료",70010223
50,01,01,17,"생활/건강","생활/건강/욕실/애완","건강관리용품","금연용품",50010117
70,01,02,24,"식품","비타민/건강/다이어트식품","건강즙/엑기스","기타건강즙/차",70010224
70,01,03,01,"식품","비타민/건강/다이어트식품","건강환/분말","기타 건강환",70010301
70,01,03,02,"식품","비타민/건강/다이어트식품","건강환/분말","다시마환",70010302
70,01,03,03,"식품","비타민/건강/다이어트식품","건강환/분말","도라지환",70010303
70,01,03,04,"식품","비타민/건강/다이어트식품","건강환/분말","매실환",70010304
70,01,03,05,"식품","비타민/건강/다이어트식품","건강환/분말","쑥",70010305
70,01,03,06,"식품","비타민/건강/다이어트식품","건강환/분말","청국장",70010306
70,01,04,01,"식품","비타민/건강/다이어트식품","꿀/로얄제리","기타 꿀",70010401
70,01,04,02,"식품","비타민/건강/다이어트식품","꿀/로얄제리","로얄제리",70010402
70,01,04,03,"식품","비타민/건강/다이어트식품","꿀/로얄제리","수입꿀",70010403
70,01,04,04,"식품","비타민/건강/다이어트식품","꿀/로얄제리","양봉꿀",70010404
70,01,04,05,"식품","비타민/건강/다이어트식품","꿀/로얄제리","토종꿀",70010405
70,01,04,06,"식품","비타민/건강/다이어트식품","꿀/로얄제리","프로폴리스",70010406
70,01,05,01,"식품","비타민/건강/다이어트식품","다이어트 식품","CLA",70010501
70,01,05,02,"식품","비타민/건강/다이어트식품","다이어트 식품","가르시니아",70010502
70,01,05,03,"식품","비타민/건강/다이어트식품","다이어트 식품","기타 다이어트 식품",70010503
70,01,05,04,"식품","비타민/건강/다이어트식품","다이어트 식품","노니쥬스",70010504
70,01,05,05,"식품","비타민/건강/다이어트식품","다이어트 식품","다이어트커피",70010505
70,01,05,06,"식품","비타민/건강/다이어트식품","다이어트 식품","레몬프로그램패키지",70010506
70,01,05,07,"식품","비타민/건강/다이어트식품","다이어트 식품","마테차",70010507
70,01,05,08,"식품","비타민/건강/다이어트식품","다이어트 식품","시리얼바",70010508
70,01,05,09,"식품","비타민/건강/다이어트식품","다이어트 식품","식이섬유",70010509
70,01,05,10,"식품","비타민/건강/다이어트식품","다이어트 식품","식초음료",70010510
70,01,05,11,"식품","비타민/건강/다이어트식품","다이어트 식품","체중조절식",70010511
70,01,05,12,"식품","비타민/건강/다이어트식품","다이어트 식품","팻다운/M2/다이어트음료",70010512
70,01,05,13,"식품","비타민/건강/다이어트식품","다이어트 식품","푸룬주스",70010513
70,01,05,14,"식품","비타민/건강/다이어트식품","다이어트 식품","홍초음료",70010514
70,01,06,01,"식품","비타민/건강/다이어트식품","비타민","기타 비타민",70010601
70,01,06,02,"식품","비타민/건강/다이어트식품","비타민","비타민 세트",70010602
70,01,06,03,"식품","비타민/건강/다이어트식품","비타민","비타민A",70010603
70,01,06,04,"식품","비타민/건강/다이어트식품","비타민","비타민B",70010604
70,01,06,05,"식품","비타민/건강/다이어트식품","비타민","비타민C",70010605
70,01,06,06,"식품","비타민/건강/다이어트식품","비타민","종합비타민",70010606
70,01,07,01,"식품","비타민/건강/다이어트식품","생식/선식/효소","생식",70010701
70,01,07,02,"식품","비타민/건강/다이어트식품","생식/선식/효소","선식",70010702
70,01,07,03,"식품","비타민/건강/다이어트식품","생식/선식/효소","효소",70010703
70,01,08,01,"식품","비타민/건강/다이어트식품","어린이용 건강식품","기타 어린이 건강식품",70010801
70,01,08,02,"식품","비타민/건강/다이어트식품","어린이용 건강식품","비타민",70010802
70,01,08,03,"식품","비타민/건강/다이어트식품","어린이용 건강식품","성장/영양보급",70010803
70,01,08,04,"식품","비타민/건강/다이어트식품","어린이용 건강식품","홍삼",70010804
70,01,09,01,"식품","비타민/건강/다이어트식품","의약외품","금연보조제",70010901
70,01,09,02,"식품","비타민/건강/다이어트식품","의약외품","기타 의약외품",70010902
70,01,09,03,"식품","비타민/건강/다이어트식품","의약외품","자양강장제",70010903
70,01,10,01,"식품","비타민/건강/다이어트식품","인삼/홍삼","기타 인삼/홍삼",70011001
70,01,10,02,"식품","비타민/건강/다이어트식품","인삼/홍삼","농축액",70011002
70,01,10,03,"식품","비타민/건강/다이어트식품","인삼/홍삼","분말",70011003
70,01,10,04,"식품","비타민/건강/다이어트식품","인삼/홍삼","뿌리삼",70011004
70,01,10,05,"식품","비타민/건강/다이어트식품","인삼/홍삼","양갱",70011005
70,01,10,06,"식품","비타민/건강/다이어트식품","인삼/홍삼","음료",70011006
70,01,10,07,"식품","비타민/건강/다이어트식품","인삼/홍삼","인삼/홍삼 혼합세트",70011007
70,01,10,08,"식품","비타민/건강/다이어트식품","인삼/홍삼","절편",70011008
70,01,10,09,"식품","비타민/건강/다이어트식품","인삼/홍삼","정과",70011009
70,01,10,10,"식품","비타민/건강/다이어트식품","인삼/홍삼","차",70011010
70,01,10,11,"식품","비타민/건강/다이어트식품","인삼/홍삼","초코렛/캔디/젤리",70011011
70,01,10,12,"식품","비타민/건강/다이어트식품","인삼/홍삼","캡슐",70011012
70,01,10,13,"식품","비타민/건강/다이어트식품","인삼/홍삼","환",70011013
70,01,11,01,"식품","비타민/건강/다이어트식품","헬스보조제","근육발달제",70011101
70,01,11,02,"식품","비타민/건강/다이어트식품","헬스보조제","기타 헬스보조제",70011102
70,01,11,03,"식품","비타민/건강/다이어트식품","헬스보조제","체중근육복합제",70011103
70,01,11,04,"식품","비타민/건강/다이어트식품","헬스보조제","체중증가제",70011104
70,02,01,01,"식품","신선식품/가공식품","간편/즉석식품","간편/즉석식품 혼합세트",70020101
70,02,11,04,"식품","신선식품/가공식품","분말/밀가루","빵가루",70021104
70,02,11,05,"식품","신선식품/가공식품","분말/밀가루","튀김가루",70021105
70,02,12,01,"식품","신선식품/가공식품","빵/떡/제빵재료","기타 빵/떡/제빵재료",70021201
70,02,12,02,"식품","신선식품/가공식품","빵/떡/제빵재료","도너츠",70021202
70,02,12,03,"식품","신선식품/가공식품","빵/떡/제빵재료","떡",70021203
70,02,12,04,"식품","신선식품/가공식품","빵/떡/제빵재료","롤케익",70021204
70,02,12,05,"식품","신선식품/가공식품","빵/떡/제빵재료","머핀",70021205
70,02,12,06,"식품","신선식품/가공식품","빵/떡/제빵재료","베이글",70021206
70,02,12,07,"식품","신선식품/가공식품","빵/떡/제빵재료","빵/떡/제빵재료 혼합세트",70021207
70,02,12,08,"식품","신선식품/가공식품","빵/떡/제빵재료","식빵",70021208
70,02,12,09,"식품","신선식품/가공식품","빵/떡/제빵재료","제빵 DIY",70021209
70,02,12,10,"식품","신선식품/가공식품","빵/떡/제빵재료","제빵 믹스",70021210
70,02,12,11,"식품","신선식품/가공식품","빵/떡/제빵재료","제빵 색소",70021211
70,02,12,12,"식품","신선식품/가공식품","빵/떡/제빵재료","제빵 토핑",70021212
70,02,12,13,"식품","신선식품/가공식품","빵/떡/제빵재료","제빵 향료",70021213
70,02,12,14,"식품","신선식품/가공식품","빵/떡/제빵재료","찐방/호빵",70021214
70,02,12,15,"식품","신선식품/가공식품","빵/떡/제빵재료","찰보리빵",70021215
70,02,12,16,"식품","신선식품/가공식품","빵/떡/제빵재료","카스테라",70021216
70,02,12,17,"식품","신선식품/가공식품","빵/떡/제빵재료","케이크",70021217
70,02,12,18,"식품","신선식품/가공식품","빵/떡/제빵재료","파이",70021218
70,02,13,01,"식품","신선식품/가공식품","생선/해산물","가자미",70021301
70,02,13,02,"식품","신선식품/가공식품","생선/해산물","갈치",70021302
70,02,13,03,"식품","신선식품/가공식품","생선/해산물","게",70021303
70,02,13,04,"식품","신선식품/가공식품","생선/해산물","고등어",70021304
70,02,13,05,"식품","신선식품/가공식품","생선/해산물","굴",70021305
70,02,13,06,"식품","신선식품/가공식품","생선/해산물","굴비",70021306
70,02,13,07,"식품","신선식품/가공식품","생선/해산물","기타 생선",70021307
70,02,13,08,"식품","신선식품/가공식품","생선/해산물","기타 해산물",70021308
70,02,13,09,"식품","신선식품/가공식품","생선/해산물","꼬막",70021309
70,02,13,10,"식품","신선식품/가공식품","생선/해산물","꽁치",70021310
70,02,13,11,"식품","신선식품/가공식품","생선/해산물","낙지",70021311
70,02,13,12,"식품","신선식품/가공식품","생선/해산물","대구/동태",70021312
70,02,13,13,"식품","신선식품/가공식품","생선/해산물","멍게",70021313
70,02,13,14,"식품","신선식품/가공식품","생선/해산물","문어",70021314
70,02,13,15,"식품","신선식품/가공식품","생선/해산물","미더덕",70021315
70,02,13,16,"식품","신선식품/가공식품","생선/해산물","삼치",70021316
70,02,13,17,"식품","신선식품/가공식품","생선/해산물","새우",70021317
70,02,13,18,"식품","신선식품/가공식품","생선/해산물","생선 혼합세트",70021318
70,02,13,19,"식품","신선식품/가공식품","생선/해산물","생선회",70021319
70,02,13,20,"식품","신선식품/가공식품","생선/해산물","소라",70021320
70,02,13,21,"식품","신선식품/가공식품","생선/해산물","연어",70021321
70,02,13,22,"식품","신선식품/가공식품","생선/해산물","오징어",70021322
70,02,13,23,"식품","신선식품/가공식품","생선/해산물","옥돔",70021323
70,02,13,24,"식품","신선식품/가공식품","생선/해산물","임연수",70021324
70,02,13,25,"식품","신선식품/가공식품","생선/해산물","장어",70021325
70,02,13,26,"식품","신선식품/가공식품","생선/해산물","전복",70021326
70,02,13,27,"식품","신선식품/가공식품","생선/해산물","조개",70021327
70,02,13,28,"식품","신선식품/가공식품","생선/해산물","조기",70021328
70,02,13,29,"식품","신선식품/가공식품","생선/해산물","쭈꾸미",70021329
70,02,13,30,"식품","신선식품/가공식품","생선/해산물","홍어",70021330
70,02,13,31,"식품","신선식품/가공식품","생선/해산물","홍합",70021331
70,02,14,01,"식품","신선식품/가공식품","생수/주스/음료","건강음료",70021401
70,02,14,02,"식품","신선식품/가공식품","생수/주스/음료","과즙음료",70021402
70,02,14,03,"식품","신선식품/가공식품","생수/주스/음료","기타 생수/주스/음료",70021403
70,02,14,04,"식품","신선식품/가공식품","생수/주스/음료","레몬에이드음료",70021404
70,02,14,05,"식품","신선식품/가공식품","생수/주스/음료","무알콜 음료",70021405
70,02,14,06,"식품","신선식품/가공식품","생수/주스/음료","사이다",70021406
70,02,14,07,"식품","신선식품/가공식품","생수/주스/음료","생수",70021407
70,02,14,08,"식품","신선식품/가공식품","생수/주스/음료","생수/주스/음료 혼합세트",70021408
70,02,14,09,"식품","신선식품/가공식품","생수/주스/음료","식혜/수정과/쌀음료",70021409
70,02,14,10,"식품","신선식품/가공식품","생수/주스/음료","이온음료",70021410
70,02,14,11,"식품","신선식품/가공식품","생수/주스/음료","커피음료",70021411
70,02,14,12,"식품","신선식품/가공식품","생수/주스/음료","콜라",70021412
70,02,14,13,"식품","신선식품/가공식품","생수/주스/음료","탄산수",70021413
70,02,14,14,"식품","신선식품/가공식품","생수/주스/음료","홍차/녹차음료",70021414
70,02,15,01,"식품","신선식품/가공식품","쌀/잡곡/혼합","기장",70021501
70,02,15,02,"식품","신선식품/가공식품","쌀/잡곡/혼합","기타잡곡",70021502
70,02,15,03,"식품","신선식품/가공식품","쌀/잡곡/혼합","녹두",70021503
70,02,15,04,"식품","신선식품/가공식품","쌀/잡곡/혼합","들깨",70021504
70,02,15,05,"식품","신선식품/가공식품","쌀/잡곡/혼합","메밀",70021505
70,02,15,06,"식품","신선식품/가공식품","쌀/잡곡/혼합","미숫가루",70021506
70,02,15,07,"식품","신선식품/가공식품","쌀/잡곡/혼합","백미(쌀)",70021507
70,02,15,08,"식품","신선식품/가공식품","쌀/잡곡/혼합","보리",70021508
70,02,15,09,"식품","신선식품/가공식품","쌀/잡곡/혼합","수수",70021509
70,02,15,10,"식품","신선식품/가공식품","쌀/잡곡/혼합","쌀/잡곡/혼합곡 세트",70021510
70,02,15,11,"식품","신선식품/가공식품","쌀/잡곡/혼합","율무",70021511
70,02,15,12,"식품","신선식품/가공식품","쌀/잡곡/혼합","참깨",70021512
70,02,15,13,"식품","신선식품/가공식품","쌀/잡곡/혼합","찹쌀",70021513
70,02,15,14,"식품","신선식품/가공식품","쌀/잡곡/혼합","콩",70021514
70,02,15,15,"식품","신선식품/가공식품","쌀/잡곡/혼합","팥",70021515
70,02,15,16,"식품","신선식품/가공식품","쌀/잡곡/혼합","현미",70021516
70,02,15,17,"식품","신선식품/가공식품","쌀/잡곡/혼합","혼합가루",70021517
70,02,15,18,"식품","신선식품/가공식품","쌀/잡곡/혼합","혼합곡",70021518
70,02,15,19,"식품","신선식품/가공식품","쌀/잡곡/혼합","흑미",70021519
70,02,16,01,"식품","신선식품/가공식품","우유/두유/유가공품","기타 유가공품/버터",70021601
70,02,16,02,"식품","신선식품/가공식품","우유/두유/유가공품","두유",70021602
70,02,16,03,"식품","신선식품/가공식품","우유/두유/유가공품","마가린",70021603
70,02,16,04,"식품","신선식품/가공식품","우유/두유/유가공품","버터",70021604
70,02,16,05,"식품","신선식품/가공식품","우유/두유/유가공품","생크림",70021605
70,02,16,06,"식품","신선식품/가공식품","우유/두유/유가공품","요구르트",70021606
70,02,16,07,"식품","신선식품/가공식품","우유/두유/유가공품","우유",70021607
70,02,16,08,"식품","신선식품/가공식품","우유/두유/유가공품","정기 배달서비스",70021608
70,02,16,09,"식품","신선식품/가공식품","우유/두유/유가공품","치즈",70021609
70,02,17,01,"식품","신선식품/가공식품","장/양념","간장",70021701
70,02,17,02,"식품","신선식품/가공식품","장/양념","고기양념",70021702
70,02,17,03,"식품","신선식품/가공식품","장/양념","고추장",70021703
70,02,17,04,"식품","신선식품/가공식품","장/양념","기타 장/양념",70021704
70,02,17,05,"식품","신선식품/가공식품","장/양념","된장",70021705
70,02,17,06,"식품","신선식품/가공식품","장/양념","쌈장",70021706
70,02,17,07,"식품","신선식품/가공식품","장/양념","찌개양념",70021707
70,02,17,08,"식품","신선식품/가공식품","장/양념","청국장",70021708
70,02,18,01,"식품","신선식품/가공식품","잼/소스","과일잼",70021801
70,02,18,02,"식품","신선식품/가공식품","잼/소스","기타 잼/소스",70021802
70,02,18,03,"식품","신선식품/가공식품","잼/소스","땅콩잼/초코잼",70021803
70,02,18,04,"식품","신선식품/가공식품","잼/소스","마요네즈",70021804
70,02,18,05,"식품","신선식품/가공식품","잼/소스","스파게티소스",70021805
70,02,18,06,"식품","신선식품/가공식품","잼/소스","시럽",70021806
70,02,18,07,"식품","신선식품/가공식품","잼/소스","잼/소스 혼합세트",70021807
70,02,18,08,"식품","신선식품/가공식품","잼/소스","케찹",70021808
70,02,19,01,"식품","신선식품/가공식품","젓갈","기타 젓갈",70021901
70,02,19,02,"식품","신선식품/가공식품","젓갈","명란젓",70021902
70,02,19,03,"식품","신선식품/가공식품","젓갈","새우젓",70021903
70,02,19,04,"식품","신선식품/가공식품","젓갈","오징어젓",70021904
70,02,19,05,"식품","신선식품/가공식품","젓갈","젓갈 혼합세트",70021905
70,02,19,06,"식품","신선식품/가공식품","젓갈","조개젓",70021906
70,02,19,07,"식품","신선식품/가공식품","젓갈","토하젓",70021907
70,02,20,01,"식품","신선식품/가공식품","조미료/향신료","고춧가루",70022001
70,02,20,02,"식품","신선식품/가공식품","조미료/향신료","기타 조미료/향신료",70022002
70,02,20,03,"식품","신선식품/가공식품","조미료/향신료","깨",70022003
